31.84200245,5.2043 ,16.571428571428573,14,,
31.84203478,5.2044 ,18.3,10,,
31.84254152,5.2051 ,2.4,5,,
31.84539464,5.2041 ,5.142857142857143,7,,
32.27924761,5.1815 ,22.083333333333332,12,,
32.33490821,4.8133 ,445.75,24,,
32.34714721,4.3893 ,97.78571428571429,14,,
32.35094189,4.3413 ,34.357142857142854,14,,
32.3511257,4.4548 ,25.1,10,,
32.35126961,4.8171 ,214.2941176470588,17,,
32.35144599,4.3386 ,121.96296296296296,27,,
32.35190048,4.8178 ,119.06666666666666,15,,
32.35190048,4.8178 ,56.84615384615385,13,,
32.35194121,4.8160 ,408.22222222222223,36,,
32.35304314,4.8049 ,37.07142857142857,14,,
32.35304314,4.8049 ,8.0,5,,
32.35397157,4.8061 ,10.75,4,,
32.35398992,4.8176 ,1395.888888888889,27,,
32.35416157,4.8058 ,317.4736842105263,19,,
32.35427,4.8082 ,452.20454545454544,44,,
32.3543215,4.7439 ,11.25,8,,
32.35444343,4.8178 ,403.15,20,,
32.3550417,4.7820 ,137.44827586206895,29,,
32.35514714,4.4503 ,64.47058823529412,17,,
32.35533595,4.4209 ,58.5,10,,
32.35585176,4.8161 ,14.272727272727273,11,,
32.35585176,4.8161 ,8.6,5,,
32.35642274,4.8152 ,34.583333333333336,12,,
32.37042113,4.1254 ,21.181818181818183,11,,
32.39748878,4.0512 ,70.9090909090909,11,,
32.39830351,4.1992 ,247.1818181818182,11,,
32.39830351,4.1992 ,66.27777777777777,18,,
32.40004628,4.1618 ,21.0,9,,
32.40247491,4.0287 ,22.0,8,,
32.40296287,4.1408 ,42.30769230769231,13,,
32.40406942,4.1413 ,35.0,14,,
32.40450806,4.2660 ,165.3846153846154,13,,
32.40536632,4.1419 ,41.0,17,,
32.40568302,4.3478 ,1.75,4,,
32.40568726,4.3479 ,2.0,4,,
32.40593773,4.1423 ,15.555555555555555,9,,
32.40602862,4.1423 ,35.46153846153846,13,,
32.40602985,4.1424 ,89.27272727272727,11,,
32.40603,6.5327 ,243.8125,32,,
32.40607642,4.1424 ,370.3125,16,,
32.40609244,4.1412 ,267.8125,16,,
32.40609885,6.5271 ,21.666666666666668,9,,
32.40612869,4.1421 ,5.6,5,,
32.40615663,4.1422 ,23.727272727272727,11,,
32.4061787,4.1423 ,35.166666666666664,6,,
32.4061847,4.1390 ,9.222222222222221,9,,
32.40621193,4.3462 ,2.75,4,,
32.40621472,4.1106 ,140.63636363636363,11,,
32.40621922,4.1411 ,221.78947368421052,19,,
32.40621933,4.1411 ,69.95833333333333,24,,
32.40623203,4.1412 ,93.75,12,,
32.40623285,4.1391 ,263.6470588235294,17,,
32.40629617,4.1390 ,282.60869565217394,23,,
32.40632679,4.1340 ,11.0,12,,
32.40633016,4.1341 ,181.88235294117646,17,,
32.40636011,4.1354 ,27.727272727272727,11,,
32.40636011,4.1354 ,376.3333333333333,18,,
32.40638186,4.3460 ,2.0,3,,
32.40640148,4.1361 ,77.9,10,,
32.4065,4.1375 ,16.666666666666668,9,,
32.4065457,4.1363 ,32.6,5,,
32.40656852,4.1341 ,2.0,3,,
32.40674728,4.1354 ,14.428571428571429,7,,
32.40674728,4.1354 ,88.73333333333333,15,,
32.40690014,4.2400 ,415.57142857142856,21,,
32.40690417,4.2395 ,149.3,10,,
32.40690417,4.2395 ,88.41666666666667,24,,
32.40691332,4.1368 ,45.5625,16,,
32.40696073,4.2413 ,301.3333333333333,15,,
32.40696563,4.2385 ,135.92307692307693,13,,
32.40696563,4.2385 ,218.5,8,,
32.40696563,4.2385 ,67.9,10,,
32.40700032,4.2418 ,273.7368421052632,19,,
32.40700032,4.2418 ,51.2,5,,
32.40702639,4.2380 ,126.25,12,,
32.40702639,4.2380 ,31.142857142857142,7,,
32.40711134,4.2375 ,144.27777777777777,18,,
32.40711134,4.2375 ,245.0,10,,
32.40711134,4.2375 ,289.53333333333336,15,,
32.40722164,4.2435 ,164.91666666666666,12,,
32.40722164,4.2435 ,254.30769230769232,13,,
32.40722164,4.2435 ,39.142857142857146,7,,
32.40722164,4.2435 ,392.8666666666667,15,,
32.40722334,4.2371 ,136.6875,16,,
32.40722334,4.2371 ,177.46153846153845,13,,
32.40736516,4.2367 ,286.9,10,,
