31.48298274,21.4445 ,52.166666666666664,6,,
31.50348164,21.4485 ,56.333333333333336,6,,
31.54844,21.4268 ,58.57142857142857,7,,
31.56607806,21.4221 ,17.666666666666668,6,,
31.5725682,21.4111 ,59.25,8,,
31.57411442,21.3911 ,24.2,5,,
31.57411442,21.3911 ,62.888888888888886,9,,
31.58296429,21.3974 ,39.666666666666664,6,,
31.58467692,21.4116 ,115.66666666666667,9,,
31.58467692,21.4116 ,30.833333333333332,6,,
31.58834827,21.4030 ,139.11111111111111,9,,
31.59650806,21.3925 ,18.2,5,,
31.64708759,21.3831 ,23.833333333333332,6,,
31.64708759,21.3831 ,61.857142857142854,7,,
31.68240271,21.3678 ,15.666666666666666,9,,
31.72605048,21.3705 ,24.2,5,,
31.72605048,21.3705 ,25.75,4,,
31.89821116,20.8680 ,49.833333333333336,12,,
31.93625321,21.3791 ,28.625,8,,
31.97612565,19.4290 ,12.166666666666666,6,,
31.98545886,19.3036 ,39.714285714285715,7,,
31.99210962,19.3476 ,33.36363636363637,11,,
31.99238524,19.3313 ,22.0,9,,
31.99326453,19.3454 ,48.333333333333336,6,,
32.00208257,19.3970 ,4.8,5,,
32.00258394,19.3997 ,24.210526315789473,19,,
32.01104709,19.3300 ,63.285714285714285,7,,
32.01263046,21.5066 ,37.833333333333336,6,,
32.01263046,21.5066 ,41.857142857142854,7,,
32.02787543,19.3939 ,58.285714285714285,7,,
32.04950978,19.4413 ,11.615384615384615,13,,
32.05555257,18.0003 ,11.625,8,,
32.15391256,21.3016 ,31.142857142857142,7,,
32.15391256,21.3016 ,71.2,10,,
32.17328344,21.1656 ,26.0,6,,
32.17328344,21.1656 ,33.5,6,,
32.18070308,21.2994 ,46.666666666666664,6,,
32.22171866,21.2716 ,42.833333333333336,6,,
32.26823372,21.2681 ,65.33333333333333,6,,
32.27369057,19.6318 ,31.5,6,,
32.32828145,21.3174 ,50.6,5,,
32.3391847,17.8713 ,14.833333333333334,6,,
32.3391847,17.8713 ,25.4,5,,
32.45322569,21.4272 ,19.333333333333332,6,,
32.45322569,21.4272 ,56.857142857142854,7,,
32.45322569,21.4272 ,57.714285714285715,7,,
32.45847628,21.4440 ,44.5,6,,
